,hhid,idind,wave,indbusimp,indbus,indfarmimp,indfarm,indfishimp,indfish,indgardimp,indgard,indlvstimp,indlvst,indret,indretimp,indwage,indwageimp,indinc,indincimp,commid,t1,urban,cpi1988,cpi2015,index_new,index_old,indinc_cpi
62171,322104012.0,322104012001.0,2009.0,,,,,,,,,,,,,7200.0,0.0,7200.0,0.0,322104.0,32.0,0.0,2.46,0.72,0.72,2.46,10000.0
62172,322104012.0,322104012002.0,2009.0,0.0,4800.0,,,,,0.0,3966.6666666666665,,,,,3000.0,0.0,11766.666666666666,0.0,322104.0,32.0,0.0,2.46,0.72,0.72,2.46,16342.592592592593
62173,322104012.0,322104012121.0,2009.0,,,,,,,0.0,1983.3333333333333,,,,,,,1983.3333333333333,0.0,322104.0,32.0,0.0,2.46,0.72,0.72,2.46,2754.6296296296296
62174,322104016.0,322104016001.0,2009.0,,,,,,,0.0,3540.0,0.0,700.0,,,,,4240.0,0.0,322104.0,32.0,0.0,2.46,0.72,0.72,2.46,5888.888888888889
62175,322104017.0,322104017001.0,2009.0,,,,,,,0.0,5544.666666666666,0.0,2045.4545454545455,,,,,7590.121212121212,0.0,322104.0,32.0,0.0,2.46,0.72,0.72,2.46,10541.835016835017
62176,322104017.0,322104017002.0,2009.0,,,,,,,0.0,2772.333333333333,0.0,454.54545454545456,,,450.0,0.0,3676.8787878787875,0.0,322104.0,32.0,0.0,2.46,0.72,0.72,2.46,5106.776094276094
62177,322104018.0,322104018001.0,2009.0,,,,,,,0.0,1780.000000003263,,,,,6900.0,0.0,8680.000000003263,0.0,322104.0,32.0,0.0,2.46,0.72,0.72,2.46,12055.555555560088
62178,322104018.0,322104018002.0,2009.0,,,,,,,0.0,3560.000000006526,,,,,900.0,0.0,4460.0000000065265,0.0,322104.0,32.0,0.0,2.46,0.72,0.72,2.46,6194.444444453509
62179,322104018.0,322104018021.0,2009.0,0.0,55200.0,,,,,0.0,5339.999999990211,,,,,,,60539.999999990214,0.0,322104.0,32.0,0.0,2.46,0.72,0.72,2.46,84083.33333331975
62180,322104041.0,322104041001.0,2009.0,,,,,,,0.0,3550.0,,,15600.0,0.0,700.0,0.0,19850.0,0.0,322104.0,32.0,0.0,2.46,0.72,0.72,2.46,27569.444444444445
62181,322104062.0,322104062002.0,2009.0,0.0,18000.0,,,,,0.0,3550.0,,,,,12000.0,0.0,33550.0,0.0,322104.0,32.0,0.0,2.46,0.72,0.72,2.46,46597.222222222226
62182,322104063.0,322104063001.0,2009.0,,,,,,,0.0,321.08108108117654,,,,,,,321.08108108117654,0.0,322104.0,32.0,0.0,2.46,0.72,0.72,2.46,445.94594594607855
62183,322104063.0,322104063002.0,2009.0,,,1.0,2900.0,,,0.0,5618.918918918824,0.0,30.0,,,,,8548.918918918824,1.0,322104.0,32.0,0.0,2.46,0.72,0.72,2.46,11873.498498498368
62184,322104101.0,322104101001.0,2009.0,0.0,2329.411764705883,,,,,0.0,3860.0,,,12000.0,0.0,15400.0,0.0,33589.41176470588,0.0,322104.0,32.0,0.0,2.46,0.72,0.72,2.46,46651.96078431373
62185,322104101.0,322104101002.0,2009.0,0.0,10870.588235294117,,,,,0.0,3860.0,,,,,10000.0,0.0,24730.58823529412,0.0,322104.0,32.0,0.0,2.46,0.72,0.72,2.46,34348.03921568628
62186,322104121.0,322104121002.0,2009.0,,,,,,,0.0,5900.0,,,,,,,5900.0,0.0,322104.0,32.0,0.0,2.46,0.72,0.72,2.46,8194.444444444445
62187,322104123.0,322104123002.0,2009.0,,,,,,,0.0,4260.0,0.0,95.0,,,1000.0,0.0,5355.0,0.0,322104.0,32.0,0.0,2.46,0.72,0.72,2.46,7437.5
62188,322202001.0,322202001001.0,2009.0,,,0.0,1200.0,,,0.0,5970.0,,,14400.0,0.0,,,21570.0,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,29958.333333333336
62189,322202001.0,322202001005.0,2009.0,,,,,,,,,,,,,32500.0,0.0,32500.0,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,45138.88888888889
62190,322202001.0,322202001061.0,2009.0,,,,,,,,,,,,,12000.0,0.0,12000.0,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,16666.666666666668
62191,322202002.0,322202002001.0,2009.0,,,0.0,1400.0,,,0.0,2370.0,0.0,20.0,,,21500.0,0.0,25290.0,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,35125.0
62192,322202003.0,322202003001.0,2009.0,,,0.0,0.0,,,0.0,366.92307692431865,,,,,,,366.92307692431865,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,509.61538461710927
62193,322202003.0,322202003002.0,2009.0,,,0.0,200.0,,,0.0,4403.076923075681,,,,,3600.0,0.0,8203.076923075681,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,11393.162393160668
62194,322202005.0,322202005001.0,2009.0,,,0.0,1300.0,,,0.0,595.0,,,,,,,1895.0,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,2631.9444444444443
62195,322202006.0,322202006001.0,2009.0,,,,,,,,,,,,,18000.0,0.0,18000.0,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,25000.0
62196,322202006.0,322202006002.0,2009.0,,,0.0,600.0,,,0.0,2380.0,0.0,-40.0,,,1800.0,0.0,4740.0,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,6583.333333333334
62197,322202009.0,322202009002.0,2009.0,,,,,,,,,,,,,14400.0,0.0,14400.0,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,20000.0
62198,322202009.0,322202009031.0,2009.0,,,,,,,1.0,4890.0,,,,,,,4890.0,1.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,6791.666666666667
62199,322202010.0,322202010001.0,2009.0,,,0.0,600.0,,,0.0,1835.0,0.0,100.0,,,10800.0,0.0,13335.0,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,18520.833333333336
62200,322202010.0,322202010002.0,2009.0,,,0.0,600.0,,,0.0,1835.0,0.0,100.0,,,1200.0,0.0,3735.0,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,5187.5
62201,322202011.0,322202011001.0,2009.0,,,0.0,0.0,,,0.0,1190.0,,,,,20400.0,0.0,21590.0,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,29986.111111111113
62202,322202011.0,322202011002.0,2009.0,,,0.0,2500.0,,,0.0,1190.0,,,,,3900.0,0.0,7590.0,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,10541.666666666668
62203,322202012.0,322202012002.0,2009.0,,,0.0,1400.0,,,0.0,3570.0,,,,,4800.0,0.0,9770.0,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,13569.444444444445
62204,322202013.0,322202013002.0,2009.0,,,,,,,,,,,,,21000.0,0.0,21000.0,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,29166.666666666668
62205,322202013.0,322202013061.0,2009.0,,,,,,,1.0,7390.0,,,,,12000.0,0.0,19390.0,1.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,26930.555555555555
62206,322202014.0,322202014001.0,2009.0,,,,,,,,,,,,,8000.0,0.0,8000.0,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,11111.111111111111
62207,322202014.0,322202014002.0,2009.0,,,,,,,1.0,9790.0,1.0,360.0,,,,,10150.0,1.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,14097.222222222223
62208,322202014.0,322202014004.0,2009.0,,,,,,,,,,,,,19200.0,0.0,19200.0,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,26666.666666666668
62209,322202014.0,322202014101.0,2009.0,,,,,,,,,,,,,14400.0,0.0,14400.0,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,20000.0
62210,322202015.0,322202015001.0,2009.0,,,,,,,0.0,3173.333333333333,0.0,20.0,,,,,3193.333333333333,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,4435.185185185185
62211,322202015.0,322202015002.0,2009.0,,,,,,,0.0,1586.6666666666665,,,,,,,1586.6666666666665,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,2203.7037037037035
62212,322202017.0,322202017005.0,2009.0,,,,,,,,,,,,,28000.0,0.0,28000.0,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,38888.88888888889
62213,322202017.0,322202017041.0,2009.0,,,,,,,1.0,8590.0,,,,,18000.0,0.0,26590.0,1.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,36930.555555555555
62214,322202018.0,322202018001.0,2009.0,,,0.0,380.0000000012538,,,0.0,0.0,,,,,15400.0,0.0,15780.000000001253,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,21916.666666668407
62215,322202018.0,322202018002.0,2009.0,,,0.0,3419.9999999987463,,,0.0,3595.0,0.0,2000.0,,,,,9014.999999998747,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,12520.833333331593
62216,322202018.0,322202018061.0,2009.0,,,,,,,,,,,,,21600.0,0.0,21600.0,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,30000.0
62217,322202019.0,322202019002.0,2009.0,,,0.0,3200.0,,,0.0,4770.0,,,,,9600.0,0.0,17570.0,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,24402.777777777777
62218,322202020.0,322202020001.0,2009.0,,,0.0,27.027027027123435,,,0.0,97.13513513548162,,,,,19500.0,0.0,19624.162162162604,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,27255.780780781395
62219,322202020.0,322202020002.0,2009.0,,,0.0,972.9729729728765,,,0.0,3496.8648648645185,0.0,-100.0,,,,,4369.8378378373945,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,6069.219219218604
62220,322202031.0,322202031002.0,2009.0,,,,,,,,,,,,,14400.0,0.0,14400.0,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,20000.0
62221,322202032.0,322202032002.0,2009.0,,,0.0,1800.0,,,0.0,1790.0,,,,,17400.0,0.0,20990.0,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,29152.777777777777
62222,322202061.0,322202061002.0,2009.0,,,,,,,,,,,,,8600.0,0.0,8600.0,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,11944.444444444445
62223,322202063.0,322202063002.0,2009.0,,,0.0,900.0,,,0.0,2380.0,,,,,12000.0,0.0,15280.0,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,21222.222222222223
62224,322202064.0,322202064001.0,2009.0,,,,,,,,,,,,,53000.0,0.0,53000.0,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,73611.11111111111
62225,322202081.0,322202081001.0,2009.0,,,,,,,,,,,,,20400.0,0.0,20400.0,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,28333.333333333336
62226,322202081.0,322202081002.0,2009.0,0.0,15600.0,0.0,1100.0,,,,,,,,,,,16700.0,0.0,322202.0,32.0,0.0,2.46,0.72,0.72,2.46,23194.444444444445
62227,322203001.0,322203001001.0,2009.0,,,0.0,-54.54545454545455,,,0.0,858.1818181818182,0.0,-208.88888888888889,,,,,594.7474747474748,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,826.0381593714928
62228,322203001.0,322203001002.0,2009.0,,,0.0,-245.45454545454547,,,0.0,3861.818181818182,0.0,-731.1111111111111,,,,,2885.2525252525256,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,4007.295173961841
62229,322203003.0,322203003003.0,2009.0,,,0.0,700.0,,,0.0,3946.6666666666665,0.0,1900.0,,,,,6546.666666666666,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,9092.592592592591
62230,322203003.0,322203003004.0,2009.0,,,0.0,0.0,,,0.0,1973.3333333333333,,,,,6600.0,0.0,8573.333333333334,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,11907.407407407409
62231,322203004.0,322203004001.0,2009.0,0.0,20400.0,0.0,218.1818181818182,,,0.0,5181.818181818181,0.0,-25.0,,,500.0,0.0,26275.0,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,36493.055555555555
62232,322203004.0,322203004002.0,2009.0,,,0.0,681.8181818181818,,,0.0,4318.181818181818,0.0,-75.0,,,,,4925.0,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,6840.277777777778
62233,322203004.0,322203004003.0,2009.0,,,,,,,,,,,,,8400.0,0.0,8400.0,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,11666.666666666668
62234,322203005.0,322203005001.0,2009.0,,,,,,,,,,,,,3000.0,0.0,3000.0,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,4166.666666666667
62235,322203005.0,322203005002.0,2009.0,,,0.0,400.0,,,0.0,5920.0,0.0,-4000.0,,,,,2320.0,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,3222.222222222222
62236,322203007.0,322203007001.0,2009.0,,,,,,,0.0,2380.0,,,,,16800.0,0.0,19180.0,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,26638.88888888889
62237,322203008.0,322203008001.0,2009.0,,,0.0,50.0,0.0,0.0,0.0,1790.0,,,13920.0,0.0,,,15760.0,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,21888.88888888889
62238,322203008.0,322203008002.0,2009.0,,,0.0,50.0,,,0.0,1790.0,0.0,300.0,,,1200.0,0.0,3340.0,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,4638.888888888889
62239,322203009.0,322203009001.0,2009.0,,,,,,,,,0.0,500.0,,,4800.0,0.0,5300.0,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,7361.111111111111
62240,322203009.0,322203009002.0,2009.0,,,0.0,30500.0,,,0.0,5970.0,,,,,2400.0,0.0,38870.0,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,53986.11111111111
62241,322203010.0,322203010001.0,2009.0,,,0.0,266.66666666666663,,,0.0,2018.3333333333333,0.0,77.77777777777779,,,1200.0,0.0,3562.777777777778,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,4948.302469135802
62242,322203010.0,322203010041.0,2009.0,,,0.0,266.66666666666663,,,0.0,2018.3333333333333,0.0,11.11111111111111,,,2400.0,0.0,4696.111111111111,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,6522.376543209877
62243,322203010.0,322203010042.0,2009.0,,,0.0,266.66666666666663,,,0.0,2018.3333333333333,0.0,11.11111111111111,,,1200.0,0.0,3496.1111111111113,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,4855.70987654321
62244,322203012.0,322203012002.0,2009.0,,,0.0,200.0,,,,,,,,,,,200.0,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,277.77777777777777
62245,322203013.0,322203013001.0,2009.0,,,0.0,100.0000000003437,,,0.0,73.75000000025348,,,,,75790.0,0.0,75963.7500000006,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,105505.20833333417
62246,322203013.0,322203013002.0,2009.0,,,0.0,1499.9999999996562,,,0.0,1106.2499999997465,0.0,15491.0,,,,,18097.249999999403,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,25135.069444443616
62247,322203013.0,322203013004.0,2009.0,,,,,,,,,,,,,30000.0,0.0,30000.0,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,41666.66666666667
62248,322203013.0,322203013101.0,2009.0,,,,,,,,,,,,,19500.0,0.0,19500.0,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,27083.333333333336
62249,322203014.0,322203014001.0,2009.0,,,0.0,983.6065573761034,,,0.0,0.0,,,,,8400.0,0.0,9383.606557376104,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,13032.78688524459
62250,322203014.0,322203014003.0,2009.0,,,0.0,102.4590163939451,,,0.0,0.0,0.0,-720.0000000012068,,,14400.0,0.0,13782.459016392739,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,19142.30418943436
62251,322203014.0,322203014081.0,2009.0,,,0.0,163.93442622995155,,,0.0,11970.0,0.0,-479.9999999987933,,,,,11653.934426231157,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,16186.020036432163
62252,322203015.0,322203015001.0,2009.0,,,,,,,0.0,4780.0,0.0,-1100.0,,,2400.0,0.0,6080.0,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,8444.444444444445
62253,322203015.0,322203015002.0,2009.0,,,,,,,,,,,,,90600.0,0.0,90600.0,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,125833.33333333334
62254,322203016.0,322203016001.0,2009.0,,,0.0,943.6893203861998,,,0.0,5524.615384627849,0.0,300.0,,,9600.0,0.0,16368.304705014049,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,22733.756534741737
62255,322203016.0,322203016002.0,2009.0,,,0.0,856.3106796138002,,,0.0,6445.384615372151,,,,,,,7301.695294985951,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,10141.243465258265
62256,322203019.0,322203019001.0,2009.0,0.0,16800.0,0.0,110.52631578985756,,,0.0,0.0,,,,,,,16910.52631578986,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,23486.842105263695
62257,322203019.0,322203019002.0,2009.0,,,0.0,1989.4736842101424,,,0.0,1770.0,0.0,10030.0,,,,,13789.473684210143,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,19152.0467836252
62258,322203020.0,322203020002.0,2009.0,,,0.0,2400.0,,,0.0,1180.0,0.0,1070.0,,,,,4650.0,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,6458.333333333334
62259,322203031.0,322203031003.0,2009.0,,,0.0,1000.0,,,0.0,11980.0,0.0,-3700.0,,,,,9280.0,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,12888.888888888889
62260,322203041.0,322203041001.0,2009.0,,,0.0,400.0,,,0.0,1190.0,0.0,-1200.0,,,9600.0,0.0,9990.0,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,13875.0
62261,322203041.0,322203041002.0,2009.0,,,0.0,400.0,,,0.0,1190.0,0.0,-1200.0,,,3000.0,0.0,3390.0,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,4708.333333333334
62262,322203042.0,322203042002.0,2009.0,,,0.0,3200.0,,,0.0,14370.0,0.0,7801.0,,,,,25371.0,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,35237.5
62263,322203042.0,322203042003.0,2009.0,0.0,54000.0,,,,,,,,,,,,,54000.0,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,75000.0
62264,322203042.0,322203042004.0,2009.0,0.0,54000.0,,,,,,,,,,,,,54000.0,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,75000.0
62265,322203062.0,322203062002.0,2009.0,,,0.0,700.0,,,0.0,11940.0,0.0,1400.0,,,240.0,0.0,14280.0,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,19833.333333333336
62266,322203121.0,322203121001.0,2009.0,,,0.0,2200.0,,,0.0,1180.0,,,,,24200.0,0.0,27580.0,0.0,322203.0,32.0,0.0,2.46,0.72,0.72,2.46,38305.555555555555
62267,322204001.0,322204001001.0,2009.0,0.0,3000.0,0.0,666.6666666666667,,,0.0,0.0,0.0,-100.0,,,1000.0,0.0,4566.666666666667,0.0,322204.0,32.0,0.0,2.46,0.72,0.72,2.46,6342.592592592593
62268,322204001.0,322204001002.0,2009.0,,,0.0,533.3333333333333,,,0.0,5900.0,0.0,-100.0,,,,,6333.333333333333,0.0,322204.0,32.0,0.0,2.46,0.72,0.72,2.46,8796.296296296296
62269,322204002.0,322204002001.0,2009.0,,,,,,,,,0.0,2600.0,,,,,2600.0,0.0,322204.0,32.0,0.0,2.46,0.72,0.72,2.46,3611.1111111111113
62270,322204002.0,322204002002.0,2009.0,,,0.0,3000.0,,,0.0,9400.0,0.0,2600.0,,,1500.0,0.0,16500.0,0.0,322204.0,32.0,0.0,2.46,0.72,0.72,2.46,22916.666666666668
62271,322204002.0,322204002003.0,2009.0,,,,,,,,,,,,,22000.0,0.0,22000.0,0.0,322204.0,32.0,0.0,2.46,0.72,0.72,2.46,30555.55555555556
62272,322204004.0,322204004001.0,2009.0,,,0.0,2166.6666666666665,0.0,5050.0,0.0,0.0,0.0,25.5,,,3600.0,0.0,10842.166666666666,0.0,322204.0,32.0,0.0,2.46,0.72,0.72,2.46,15058.564814814814
62273,322204004.0,322204004002.0,2009.0,0.0,1800.0,0.0,4333.333333333333,,,0.0,5925.0,0.0,25.5,,,,,12083.833333333332,0.0,322204.0,32.0,0.0,2.46,0.72,0.72,2.46,16783.10185185185
62274,322204005.0,322204005002.0,2009.0,,,0.0,2500.0,,,0.0,3520.0,,,,,13200.0,0.0,19220.0,0.0,322204.0,32.0,0.0,2.46,0.72,0.72,2.46,26694.444444444445
62275,322204007.0,322204007001.0,2009.0,,,0.0,9.836065573805962,,,0.0,113.33333333333333,,,,,126000.0,0.0,126123.16939890714,0.0,322204.0,32.0,0.0,2.46,0.72,0.72,2.46,175171.06860959326
62276,322204007.0,322204007002.0,2009.0,,,0.0,590.163934426194,,,0.0,2266.6666666666665,0.0,110.0,,,,,2966.8306010928604,0.0,322204.0,32.0,0.0,2.46,0.72,0.72,2.46,4120.598057073417
62277,322204008.0,322204008002.0,2009.0,,,0.0,100.0,,,0.0,2380.0,,,,,1200.0,0.0,3680.0,0.0,322204.0,32.0,0.0,2.46,0.72,0.72,2.46,5111.111111111111
62278,322204010.0,322204010002.0,2009.0,,,0.0,400.0,,,0.0,3580.0,0.0,-250.0,,,1200.0,0.0,4930.0,0.0,322204.0,32.0,0.0,2.46,0.72,0.72,2.46,6847.222222222223
62279,322204010.0,322204010021.0,2009.0,,,,,,,,,,,,,9600.0,0.0,9600.0,0.0,322204.0,32.0,0.0,2.46,0.72,0.72,2.46,13333.333333333334
62280,322204013.0,322204013002.0,2009.0,,,0.0,1400.0,,,0.0,2380.0,0.0,360.0,,,,,4140.0,0.0,322204.0,32.0,0.0,2.46,0.72,0.72,2.46,5750.0
62281,322204041.0,322204041001.0,2009.0,,,,,,,,,,,,,18100.0,0.0,18100.0,0.0,322204.0,32.0,0.0,2.46,0.72,0.72,2.46,25138.88888888889
62282,322204041.0,322204041002.0,2009.0,,,0.0,1600.0,,,0.0,5970.0,0.0,20.0,,,1440.0,0.0,9030.0,0.0,322204.0,32.0,0.0,2.46,0.72,0.72,2.46,12541.666666666668
62283,322204041.0,322204041003.0,2009.0,,,,,,,,,,,,,16850.0,0.0,16850.0,0.0,322204.0,32.0,0.0,2.46,0.72,0.72,2.46,23402.777777777777
62284,322204061.0,322204061002.0,2009.0,,,0.0,1850.0,,,0.0,2380.0,0.0,240.0,,,,,4470.0,0.0,322204.0,32.0,0.0,2.46,0.72,0.72,2.46,6208.333333333334
62285,322204062.0,322204062001.0,2009.0,,,,,,,,,0.0,170.0,18000.0,0.0,,,18170.0,0.0,322204.0,32.0,0.0,2.46,0.72,0.72,2.46,25236.111111111113
62286,322204062.0,322204062002.0,2009.0,,,0.0,1500.0,,,0.0,4780.0,0.0,170.0,,,,,6450.0,0.0,322204.0,32.0,0.0,2.46,0.72,0.72,2.46,8958.333333333334
62287,322204081.0,322204081002.0,2009.0,,,0.0,1045.4545454547545,,,0.0,2163.6363636367964,0.0,-449.0,,,,,2760.090909091551,0.0,322204.0,32.0,0.0,2.46,0.72,0.72,2.46,3833.4595959604876
62288,322204081.0,322204081121.0,2009.0,,,0.0,104.54545454524548,,,0.0,216.36363636320368,,,,,7650.0,0.0,7970.909090908449,0.0,322204.0,32.0,0.0,2.46,0.72,0.72,2.46,11070.70707070618
62289,322204082.0,322204082001.0,2009.0,,,0.0,815.3846153866849,,,0.0,732.3076923095509,,,,,9600.0,0.0,11147.692307696236,0.0,322204.0,32.0,0.0,2.46,0.72,0.72,2.46,15482.90598291144
62290,322204082.0,322204082002.0,2009.0,,,0.0,1834.6153846133152,,,0.0,1647.692307690449,,,,,15000.0,0.0,18482.307692303766,0.0,322204.0,32.0,0.0,2.46,0.72,0.72,2.46,25669.871794866343
62291,322204083.0,322204083001.0,2009.0,,,0.0,122.22222222222221,,,0.0,0.0,,,,,12000.0,1.0,12122.222222222223,1.0,322204.0,32.0,0.0,2.46,0.72,0.72,2.46,16836.419753086422
62292,322204083.0,322204083002.0,2009.0,,,0.0,977.7777777777777,,,0.0,1190.0,0.0,60.0,,,,,2227.777777777778,0.0,322204.0,32.0,0.0,2.46,0.72,0.72,2.46,3094.135802469136
62293,322204121.0,322204121001.0,2009.0,,,0.0,1800.0,,,0.0,4790.0,0.0,-200.0,,,,,6390.0,0.0,322204.0,32.0,0.0,2.46,0.72,0.72,2.46,8875.0
62294,322204122.0,322204122001.0,2009.0,,,,,,,,,0.0,213.33333333243948,,,,,213.33333333243948,0.0,322204.0,32.0,0.0,2.46,0.72,0.72,2.46,296.29629629505484
62295,322204122.0,322204122002.0,2009.0,,,0.0,2200.0,,,0.0,4720.0,0.0,266.66666666756055,,,500.0,0.0,7686.666666667561,0.0,322204.0,32.0,0.0,2.46,0.72,0.72,2.46,10675.925925927168
62296,322204123.0,322204123002.0,2009.0,,,0.0,3100.0,,,0.0,4790.0,0.0,140.0,,,,,8030.0,0.0,322204.0,32.0,0.0,2.46,0.72,0.72,2.46,11152.777777777777
62297,322204124.0,322204124001.0,2009.0,,,0.0,900.0,,,0.0,4770.0,0.0,60.0,18000.0,0.0,,,23730.0,0.0,322204.0,32.0,0.0,2.46,0.72,0.72,2.46,32958.333333333336
62298,322302001.0,322302001002.0,2009.0,,,,,,,0.0,5900.0,,,,,7000.0,0.0,12900.0,0.0,322302.0,32.0,0.0,2.46,0.72,0.72,2.46,17916.666666666668
62299,322302003.0,322302003002.0,2009.0,,,0.0,300.0,,,0.0,47800.0,,,,,,,48100.0,0.0,322302.0,32.0,0.0,2.46,0.72,0.72,2.46,66805.55555555556
62300,322302004.0,322302004001.0,2009.0,,,,,,,0.0,1086.3636363636365,,,,,,,1086.3636363636365,0.0,322302.0,32.0,0.0,2.46,0.72,0.72,2.46,1508.838383838384
62301,322302004.0,322302004002.0,2009.0,,,,,,,0.0,22813.636363636364,0.0,2356.0,,,,,25169.636363636364,0.0,322302.0,32.0,0.0,2.46,0.72,0.72,2.46,34957.82828282828
62302,322302005.0,322302005001.0,2009.0,,,0.0,8700.0,,,0.0,1904.0,0.0,218.6153846153846,,,,,10822.615384615385,0.0,322302.0,32.0,0.0,2.46,0.72,0.72,2.46,15031.410256410258
62303,322302005.0,322302005002.0,2009.0,,,0.0,0.0,,,0.0,9996.0,0.0,187.3846153846154,,,,,10183.384615384615,0.0,322302.0,32.0,0.0,2.46,0.72,0.72,2.46,14143.589743589744
62304,322302005.0,322302005003.0,2009.0,0.0,28656.716417910447,,,,,,,,,,,,,28656.716417910447,0.0,322302.0,32.0,0.0,2.46,0.72,0.72,2.46,39800.99502487562
62305,322302005.0,322302005121.0,2009.0,0.0,31343.283582089556,,,,,,,,,,,,,31343.283582089556,0.0,322302.0,32.0,0.0,2.46,0.72,0.72,2.46,43532.33830845772
62306,322302006.0,322302006002.0,2009.0,0.0,20400.0,,,,,0.0,7100.0,0.0,45.0,,,21600.0,0.0,49145.0,0.0,322302.0,32.0,0.0,2.46,0.72,0.72,2.46,68256.94444444445
62307,322302008.0,322302008001.0,2009.0,,,,,,,,,,,,,12000.0,0.0,12000.0,0.0,322302.0,32.0,0.0,2.46,0.72,0.72,2.46,16666.666666666668
